tair_id,symbol_hint,modules,pathway_primary,atlas_celltype_primary,degree,mean_log2fc_OSD_dark,mean_log2fc_OSD_light
AT2G45210,,other,Plant hormone signal transduction,panel_only,6,0.0047131823732846,0.1453525094973866
AT3G62020,,vascular,non-panel,Liew_xylem,6,-0.7804875438886733,-0.507072310310115
AT4G14970,,other,Fanconi anemia pathway,panel_only,6,-0.4560398883159582,-0.4817638138420002
AT4G15120,,vascular,non-panel,Liew_provasculature,6,-0.1605030951431759,0.4626028808402739
AT2G46630,,vascular,non-panel,Liew_provasculature,6,-0.6186805452364049,-0.3239149765843605
AT2G02950,,hypocotyl,non-panel,Han:Cortex_hypocotyl,6,0.3782063003320416,-1.5015463753590546
AT5G62920,,other,Plant hormone signal transduction,panel_only,5,-0.381452729871982,-0.317488278516374
AT5G44740,,other,Fanconi anemia pathway,panel_only,5,-0.2735315577667094,-0.3745235447371186
AT5G50790,SWEET10,other,Sugar_transporters_SWEET,panel_only,5,-0.8381973718605064,2.354564234930272
AT3G21220,,other,Plant hormone signal transduction,panel_only,5,-0.132588194582071,0.2461573275088141
AT3G21550,,vascular,non-panel,Liew_xylem,5,-0.8613474436671759,-0.5779252667561087
AT5G64380,,other,Carbon fixation in photosynthetic organisms,panel_only,5,0.4332826228743727,-0.2193308428948708
AT1G06760,,QC_rootcap,non-panel,Liew_QC,5,0.2600814260811155,0.0458542676714687
AT1G70940,PIN3,other,Auxin_transporters_PIN,panel_only,5,-0.49251531255707,-0.6407980777496646
AT5G06850,,vascular,non-panel,Liew_provasculature,5,-0.2325998223729012,0.317300399959567
AT2G31870,,other,Base excision repair,panel_only,5,0.1246781232250699,-0.0907857687354355
AT4G36410,,vascular,non-panel,Liew_provasculature,5,1.1330054202175064,-0.6620715743825317
AT4G37560,,other,Glyoxylate and dicarboxylate metabolism (incl. photorespiration),panel_only,5,0.3890202683846384,-0.2563594970165906
AT4G38850,,other,Plant hormone signal transduction,panel_only,5,1.4846239118880291,-2.309060361929813
AT1G17650,,other,Glyoxylate and dicarboxylate metabolism (incl. photorespiration),panel_only,5,-0.243428698098268,-1.016042228452117
AT2G28740,,QC_rootcap,non-panel,Liew_QC,5,-0.1287559645013793,-0.3171051086441329
AT2G31865,,other,Base excision repair,panel_only,5,0.0907174141875789,-0.0820609926023499
AT4G31920,,other,Plant hormone signal transduction,panel_only,5,-0.1689422740305252,-0.4114496679762986
AT2G30540,,vascular,non-panel,Liew_provasculature,5,0.169563873845235,-0.5922582381797983
AT2G31450,,other,Base excision repair,panel_only,5,-0.0551095039805471,-0.3417683117079928
AT1G23750,,QC_rootcap,non-panel,Liew_root_cap,5,0.3828741662505323,-0.991517437952473
AT2G16500,,vascular,non-panel,Liew_provasculature,5,0.094952476521922,0.134969504434295
AT2G05100,,other,Photosynthesis - antenna proteins,panel_only,5,-0.6174063176500693,-1.746576467282761
AT4G01750,,QC_rootcap,non-panel,Liew_root_cap,5,-0.171710273048405,0.2061046006374522
AT1G80850,,other,Base excision repair,panel_only,5,0.1535224996861114,-0.5583850167832136
AT5G43700,,other,Plant hormone signal transduction,panel_only,5,0.1822211555068196,-0.1061332201824906
AT5G08330,,CRY_circadian,Circadian rhythm - plant,panel_only,5,0.1024356327114777,-0.277406011814719
AT4G17020,,other,Nucleotide excision repair,panel_only,5,-0.0958263419277134,-0.2242520821077786
AT4G16265,,other,Nucleotide excision repair,panel_only,5,-0.112062962463812,-0.9296059421950332
AT4G17870,,other,Plant hormone signal transduction,panel_only,5,-0.0851534316707443,-0.7506049576950392
AT5G19360,,other,Plant hormone signal transduction,panel_only,5,-0.5800782507871334,0.93591633855152
AT4G23690,,vascular,non-panel,Liew_xylem,5,-0.6838467749910028,0.0467859926878166
AT1G13950,,QC_rootcap,non-panel,Liew_root_cap,5,-0.094638133812186,-0.7639531664781174
AT2G39940,,other,Plant hormone signal transduction,panel_only,5,0.0282617372691786,0.4673203666285351
AT1G16190,,other,Nucleotide excision repair,panel_only,5,-0.0559820381248926,-0.1396216581155696
AT5G18850,,hypocotyl,non-panel,Han:Cortex_hypocotyl,5,0.0862913780282748,0.2952565146644726
AT1G15050,,other,Plant hormone signal transduction,panel_only,5,1.1827137692184906,0.4514857399426598
AT2G40670,,other,Plant hormone signal transduction,panel_only,5,-0.1549117255202919,0.0497168449403195
AT2G41070,,other,Plant hormone signal transduction,panel_only,5,-0.3951464863624123,0.4047028261481238
AT1G12110,,hypocotyl,non-panel,Han:E.hypocotyl_epidermis,5,-0.1956551773506264,-0.7523089295418828
AT1G21120,,hypocotyl,non-panel,Han:E.hypocotyl_epidermis,5,-0.553653126957706,0.4963301871048244
AT4G05420,,other,Nucleotide excision repair,panel_only,5,0.0474111380743793,0.2182922211915038
AT2G46790,PRR9,CRY_circadian,Circadian_core,panel_only,5,1.206116721828244,1.026690457908213
AT2G47485,,QC_rootcap,non-panel,Liew_root_cap,5,0.538290823755661,0.4720291704259891
AT2G47750,,other,Plant hormone signal transduction,panel_only,5,-0.1714514209646195,0.1799816032951895
AT2G47900,TLP3,CRY_circadian,Photoreceptors,panel_only,5,0.0354567779573774,-0.0754614699092093
AT5G27320,GID1C,GA,GA_signaling,panel_only,5,0.1450393881376335,0.3778288424423046
AT3G53250,,other,Plant hormone signal transduction,panel_only,5,1.0347060749651014,0.6154281388353988
AT3G58750,,other,Glyoxylate and dicarboxylate metabolism (incl. photorespiration),panel_only,5,0.4627583811038286,0.523687635037203
AT3G59060,,other,Plant hormone signal transduction,panel_only,5,0.319626254859098,-0.0412678826751095
AT1G78440,,GA,Diterpenoid biosynthesis (GA biosynthesis),panel_only,5,-1.3568558307022176,-1.3620905393198006
AT3G61190,,QC_rootcap,non-panel,Liew_QC,5,1.7192879911472587,0.3559042356858423
AT5G60720,,vascular,non-panel,Liew_xylem,5,-0.7181888381415371,-1.416847221209004
AT4G23010,,QC_rootcap,non-panel,Liew_root_cap,5,0.4015232939097601,-0.0942152180632339
AT1G79750,,other,Carbon fixation in photosynthetic organisms,panel_only,5,0.070589251543352,0.2635116064953191
AT1G79650,,other,Nucleotide excision repair,panel_only,5,0.0592561691544358,-0.1566712975296323
AT1G48050,,other,Non-homologous end-joining,panel_only,5,-0.1123773840100136,-0.105420774098327
AT3G56760,,vascular,Plant hormone signal transduction,Liew_provasculature,5,-0.0758514938893679,-0.0890441142499608
AT3G09870,,other,Plant hormone signal transduction,panel_only,5,1.3016105506793243,-0.25965445944541
AT3G10660,,other,Plant hormone signal transduction,panel_only,5,0.0090395546508205,-0.2987686494325173
AT1G72140,,hypocotyl,non-panel,Han:E.hypocotyl_epidermis,5,0.0140600121691406,-0.8336632123793993
AT1G75580,,other,Plant hormone signal transduction,panel_only,5,-0.035514132848161,0.0509554700946069
AT3G53620,,vascular,non-panel,Liew_xylem,5,-0.2475574917581513,-0.1135699264924896
AT3G50660,,hypocotyl,non-panel,Han:Cortex_hypocotyl,5,0.2462434042333423,-0.0198367723821591
AT3G47520,,other,Carbon fixation in photosynthetic organisms,panel_only,5,0.058147558222313,0.0993132980223654
AT3G50070,,other,Plant hormone signal transduction,panel_only,5,0.0108205039903621,0.0178878890480101
AT1G68010,,other,Glyoxylate and dicarboxylate metabolism (incl. photorespiration),panel_only,5,-0.0605370070327129,-0.6686609223143987
AT3G46700,,hypocotyl,non-panel,Han:E.hypocotyl_epidermis,5,-0.2923951215584157,1.0295545698117872
AT3G45930,,QC_rootcap,non-panel,Liew_QC,5,-0.1011154220332165,-0.2696890330179857
AT1G35670,,other,Plant hormone signal transduction,panel_only,5,0.3919100190910676,0.1739762930878944
AT1G33790,,QC_rootcap,non-panel,Liew_QC,5,0.6364381946849313,0.856748785715868
AT5G58080,,other,Plant hormone signal transduction,panel_only,5,1.1313862055192734,-2.295638987322883
AT5G63960,,other,Mismatch repair,panel_only,5,-0.068308292002163,0.0405863081624366
AT1G04040,,hypocotyl;QC_rootcap,non-panel,Han:E.hypocotyl_epidermis|Liew_root_cap,5,0.3139550387523243,-0.6173178972670925
AT5G27620,,other,Nucleotide excision repair,panel_only,4,-0.2712445046884935,-0.2501424916656546
AT3G19210,,other,Homologous recombination,panel_only,4,-0.0030702991438325,-0.4057861226276637
AT5G43330,,other,Carbon fixation in photosynthetic organisms,panel_only,4,0.1271921527990562,0.0585044527448705
AT4G37390,,other,Plant hormone signal transduction,panel_only,4,-0.3023248223482779,-0.320719829721708
AT5G53160,RCAR3,ABA,ABA_signaling,panel_only,4,0.1812828211169651,0.4143164518641007
AT4G04740,,other,Plant hormone signal transduction,panel_only,4,0.080937535821078,0.145715421907222
AT5G37780,,other,Plant hormone signal transduction,panel_only,4,0.0817009358223265,0.0420223884764653
AT5G49480,,other,Plant hormone signal transduction,panel_only,4,0.5512490517599521,0.3978750933944219
AT5G35750,,other,Plant hormone signal transduction,panel_only,4,-0.1802109790008761,-0.1902080800431156
AT5G44080,,other,Plant hormone signal transduction,panel_only,4,-0.0296032388606889,0.1596787924554982
AT5G18080,,other,Plant hormone signal transduction,panel_only,4,0.6250122965480022,0.0660759279892173
AT3G20898,,QC_rootcap,non-panel,Liew_QC,4,-0.2004575799400159,0.559520523303553
AT5G46210,,other,Nucleotide excision repair,panel_only,4,0.0610699739242814,0.0155554565797077
AT3G58990,,other,Glucosinolate biosynthesis,panel_only,4,-0.8314153325969054,-0.8136313050830326
AT3G21720,,other,Glyoxylate and dicarboxylate metabolism (incl. photorespiration),panel_only,4,1.3020296410490986,3.379599351445953
AT4G29080,,other,Plant hormone signal transduction,panel_only,4,-0.6637924578247855,-0.2395344372580256
AT3G20770,,other,Plant hormone signal transduction,panel_only,4,0.1652745994912286,0.3875250710046334
AT1G67500,,other,Fanconi anemia pathway,panel_only,4,-0.1619158989965394,0.0781908983517973
AT1G06390,,other,Plant hormone signal transduction,panel_only,4,0.0937159319892968,-0.0551824093808139
AT3G16150,,QC_rootcap,non-panel,Liew_QC,4,-1.22177204732892,0.0185553430782977
AT3G14930,HEMA1,other,Gravitropism,panel_only,4,0.3020347520801917,-0.3124810997979365
AT1G69870,NPF3.1,other,Hormone_transporters_NPF,panel_only,4,-1.3959622696031757,-0.2563664194642066
AT1G70850,,hypocotyl,non-panel,Han:E.hypocotyl_epidermis,4,-0.5790679758257867,0.800631855275754
AT1G70890,,hypocotyl,non-panel,Han:E.hypocotyl_epidermis,4,0.1810985223750774,-1.102916019090328
AT1G04550,,other,Plant hormone signal transduction,panel_only,4,-0.3753378348738663,-0.1299438237726293
AT5G42420,,QC_rootcap,non-panel,Liew_root_cap,4,0.1650330620647532,-0.0723292623018949
AT4G19420,,hypocotyl,non-panel,Han:E.hypocotyl_epidermis+Cortex_hypocotyl,4,-0.192321864026436,0.2129815454158436
AT5G66260,,other,Plant hormone signal transduction,panel_only,4,1.362223335897412,1.1228657484839648
AT5G56720,,other,Carbon fixation in photosynthetic organisms,panel_only,4,-0.9601415284368594,0.6755056433099046
AT3G18524,,other,Mismatch repair,panel_only,4,-0.1575184247714155,-0.0667159174441847
AT3G45010,,vascular,non-panel,Liew_xylem,4,-0.8444191128528509,0.6310714067860586
AT3G45650,NPF7.3,other,Hormone_transporters_NPF,panel_only,4,-0.3028082683163474,-0.4738503610780343
AT3G46320,,QC_rootcap,non-panel,Liew_QC,4,-0.2444401835410342,-0.4137110464649273
AT3G19710,,other,Glucosinolate biosynthesis,panel_only,4,-0.8167213831332397,-0.9864357883387695
AT3G12250,,other,Plant hormone signal transduction,panel_only,4,0.001437687958509,0.4108070560587966
AT3G12780,,other,Carbon fixation in photosynthetic organisms,panel_only,4,0.2431876714242673,-0.8155204050993058
AT3G05120,GID1A,other,Hub_transporter_core,panel_only,4,-0.0300069240783418,0.4883426467346687
AT5G51470,,other,Plant hormone signal transduction,panel_only,4,0.2129039130507969,-2.9159093217989724
AT1G79130,,other,Plant hormone signal transduction,panel_only,4,1.0239602758568307,1.846598707963548
AT1G79460,GA1/CPS,GA,GA_biosynthesis,panel_only,4,-0.1165051892726346,-0.1249450345809006
AT1G79550,,other,Carbon fixation in photosynthetic organisms,panel_only,4,-0.1083577615396619,-0.0794620256315069
AT5G47720,,other,Glyoxylate and dicarboxylate metabolism (incl. photorespiration),panel_only,4,-0.190372334321156,0.617074976760741
AT1G64280,,other,Plant hormone signal transduction,panel_only,4,0.2409575995032493,-0.0907690533956665
AT3G09940,,hypocotyl,non-panel,Han:Cortex_hypocotyl,4,-0.1632136330916993,-0.1154651635741436
AT5G56540,,vascular,non-panel,Liew_xylem,4,-0.7183722309131576,-0.0684777889118393
AT1G29910,,other,Photosynthesis - antenna proteins,panel_only,4,0.9781790804936492,-2.214814645954273
AT1G64750,,other,Homologous recombination,panel_only,4,-0.0178588451412376,0.0791939628135349
AT4G19660,,other,Plant hormone signal transduction,panel_only,4,0.2546510278716626,0.0359679855935444
AT5G08590,,other,Plant hormone signal transduction,panel_only,4,0.162531645335289,-0.017276560406424
AT5G11260,,CRY_circadian,Circadian rhythm - plant,panel_only,4,-0.100214500445049,0.239466423708585
AT1G18040,,other,Nucleotide excision repair,panel_only,4,-0.1015218172543695,-0.5560549478031127
AT5G01310,,other,Base excision repair,panel_only,4,0.0849940522790524,-0.1356143657473222
AT4G39950,,other,Glucosinolate biosynthesis,panel_only,4,-0.3388959072430973,-0.442195778878109
AT4G32960,,other,Homologous recombination,panel_only,4,0.0591118094338996,0.0284211934944013
AT1G03850,,hypocotyl,non-panel,Han:Cortex_hypocotyl,4,0.6055168913055943,-0.2552242779533289
AT1G02205,,hypocotyl,non-panel,Han:E.hypocotyl_epidermis,4,0.3370919464619886,-0.8016360505178189
AT1G55265,,hypocotyl,non-panel,Han:Cortex_hypocotyl,4,1.2032378436567774,-0.2302188225364141
AT2G32000,,other,Fanconi anemia pathway,panel_only,4,0.4203042748424277,-0.0183929266739195
AT4G35830,,other,Glyoxylate and dicarboxylate metabolism (incl. photorespiration),panel_only,4,0.0188366572169689,0.1029611407072853
AT4G35350,,vascular,non-panel,Liew_xylem,4,-0.9588091660439648,-0.303650108429826
AT4G35310,,other,Plant hormone signal transduction,panel_only,4,0.1625308248641403,0.1759001851213356
AT4G35000,APX3,ROS,ROS_scavenging,panel_only,4,0.3760376190117185,-0.0426575804881486
AT4G34800,,other,Plant hormone signal transduction,panel_only,4,-0.0486292728584276,-0.1840065819688866
AT4G22620,,other,Plant hormone signal transduction,panel_only,4,-0.6760835455831816,2.714447837790148
AT1G17380,,other,Plant hormone signal transduction,panel_only,4,0.2260946965882157,-0.3239634269223136
AT1G17550,,other,Plant hormone signal transduction,panel_only,4,0.0332811005951278,0.2578646927534052
AT4G28790,,other,Plant hormone signal transduction,panel_only,4,0.1052451830908931,0.1411603133289293
AT4G31500,,other,Glucosinolate biosynthesis,panel_only,4,-0.1993347748885403,0.0604199796414136
AT2G30790,,other,Photosynthesis,panel_only,4,-0.3727867440544548,0.0149250815755292
AT2G20515,,QC_rootcap,non-panel,Liew_QC,4,-0.2433538849923021,0.0671071728673317
AT4G04720,,other,Plant hormone signal transduction,panel_only,4,0.0707664834426998,0.1218296901408843
AT4G04700,,other,Plant hormone signal transduction,panel_only,4,0.0721553049507253,-0.3984067187664973
AT5G48230,,other,Glyoxylate and dicarboxylate metabolism (incl. photorespiration),panel_only,4,0.041576383778113,-0.0916003057525541
AT1G08130,,other,Mismatch repair,panel_only,4,-0.035382517073931,-0.2869171750726016
AT2G01440,,other,Homologous recombination,panel_only,4,-0.0188637303657443,0.0562905170147261
AT1G10930,,other,Fanconi anemia pathway,panel_only,4,-0.2200688021157878,-0.6319339860582447
AT2G21200,,other,Plant hormone signal transduction,panel_only,4,0.0530594690940322,0.1366136620010956
AT2G21330,,other,Carbon fixation in photosynthetic organisms,panel_only,4,1.1242539455844214,-0.6430126269430717
AT1G50490,,QC_rootcap,non-panel,Liew_QC,4,-0.2524457878377856,-0.5955648057680913
AT5G44680,,vascular,Base excision repair,Liew_provasculature,4,-0.6277403365250747,-1.5666927870692942
AT1G50840,,other,Base excision repair,panel_only,4,0.01190399787431,-0.0697622422567091
AT1G22070,,other,Plant hormone signal transduction,panel_only,4,0.1375031551982363,0.0249515934272491
AT2G34420,,other,Photosynthesis - antenna proteins,panel_only,4,3.279083892795296,0.2463792096546448
AT2G16580,,other,Plant hormone signal transduction,panel_only,4,-0.0319895799788699,-0.1196154094387983
AT4G00570,,other,Carbon fixation in photosynthetic organisms,panel_only,4,-0.0457612341051796,-0.0254310969924686
AT1G80420,,other,Base excision repair,panel_only,4,0.3465739396989533,-0.079374902453329
AT2G01760,,other,Plant hormone signal transduction,panel_only,4,-0.2056826668076196,-0.372778251021004
AT2G02220,,other,Plant hormone signal transduction,panel_only,4,0.0690675458979947,0.2135705471347884
AT3G60250,,CRY_circadian,Circadian rhythm - plant,panel_only,4,0.1378199520230998,0.23066365681556
AT2G46830,CCA1,CRY_circadian,Circadian_core,panel_only,4,-1.206803656244613,-1.2104381516216776
AT1G45474,,other,Photosynthesis - antenna proteins,panel_only,4,0.0582673054968817,-1.237674823986617
AT3G01440,,other,Photosynthesis,panel_only,4,0.2596140744959542,-0.8186446839003384
AT2G47930,,hypocotyl,non-panel,Han:Cortex_hypocotyl,4,-0.1837105761962463,-0.439109256449284
AT4G05390,,other,Photosynthesis,panel_only,4,-0.1038108100461139,-0.2672707557317006
AT1G10120,,vascular,non-panel,Liew_provasculature,4,0.037799598567309,0.1130222110147574
AT1G10060,,other,Glucosinolate biosynthesis,panel_only,4,1.1498714765315163,0.7468271371635303
AT4G18780,,vascular,non-panel,Liew_xylem,4,-0.8785562682884814,-1.1294073461716017
AT1G48030,,other,Glyoxylate and dicarboxylate metabolism (incl. photorespiration),panel_only,4,0.0327853244324033,-0.1213692663192033
AT2G27510,,other,Photosynthesis,panel_only,4,-0.2286057171878984,-0.0334545135052946
AT5G23010,,other,Glucosinolate biosynthesis,panel_only,4,-0.6749372985906067,-0.9083077872024812
AT5G15850,,CRY_circadian,Circadian rhythm - plant,panel_only,4,0.2501067592296324,-0.5126200330828605
AT4G19030,,QC_rootcap,non-panel,Liew_root_cap,4,0.4556878673826563,0.0311500484966223
AT4G18710,,other,Plant hormone signal transduction,panel_only,4,0.328688898239292,0.1098727748232839
AT5G07390,RBOHA,ROS,ROS_scavenging,panel_only,4,-0.680290466531289,2.100659687456634
AT5G04870,,other,Plant hormone signal transduction,panel_only,4,-0.0912926287349878,-0.1418676213059327
AT2G27970,,QC_rootcap,non-panel,Liew_QC,4,-0.1096458488174838,-0.549338781858309
AT2G40080,ELF4,CRY_circadian,Circadian_core,panel_only,4,0.9660031259988568,0.9973842090440084
AT2G19490,,other,Homologous recombination,panel_only,4,0.0890564406699492,0.3615775515368183
AT4G16155,,other,Glyoxylate and dicarboxylate metabolism (incl. photorespiration),panel_only,4,0.1798507219627187,-0.1737272879843288
AT5G22110,,other,Base excision repair,panel_only,4,-0.1928769617773123,-0.4461260319588446
AT5G65870,,other,Plant hormone signal transduction,panel_only,3,-0.5544743547543333,0.0851407358073155
AT5G67380,,CRY_circadian,Circadian rhythm - plant,panel_only,3,0.1387293406614673,0.0738549136878788
AT1G78580,,vascular,non-panel,Liew_provasculature,3,-0.3459891293524866,-0.4861502631478717
AT1G64500,,hypocotyl,non-panel,Han:Cortex_hypocotyl,3,0.1614141164021046,-0.0351986697575803
AT1G29930,,other,Photosynthesis - antenna proteins,panel_only,3,1.1237232067635343,-1.221296905560067
AT1G27020,,hypocotyl,non-panel,Han:Cortex_hypocotyl,3,0.4525852449945673,0.6528635163027809
AT3G50530,,other,Plant hormone signal transduction,panel_only,3,-0.2943643297253781,-0.0669059958578096
AT4G31870,GPX7,ROS,ROS_scavenging,panel_only,3,1.3098943706229147,-0.7053368826931633
AT3G55960,LAZY4,other,Gravitropism,panel_only,3,-0.0879842974947326,-0.2207759362197814
AT3G05020,,QC_rootcap,non-panel,Liew_QC,3,0.1810439086941373,-0.0856640688544893
AT1G49580,,other,Plant hormone signal transduction,panel_only,3,-0.3926025115272066,-0.1294854069375979
AT5G54370,,QC_rootcap,non-panel,Liew_root_cap,3,0.6257098686903789,-0.3815609185730193
AT1G75080,,other,Plant hormone signal transduction,panel_only,3,-0.0843818304220807,-0.1612675842247709
AT5G24120,,hypocotyl,non-panel,Han:Cortex_hypocotyl,3,0.9062905577745806,-0.7946925426339613
AT1G73590,PIN1_grav,other,Auxin_transporters_PIN,panel_only,3,-0.4472981297737293,-0.2263187318963213
AT1G71100,,other,Carbon fixation in photosynthetic organisms,panel_only,3,-0.2586612850756783,-0.0710856802180566
AT5G10990,,other,Plant hormone signal transduction,panel_only,3,-0.1341861883761413,-1.2586064470396874
AT5G17490,RGL3,GA,GA_signaling,panel_only,3,-0.09551665543312,0.1682343962838609
AT3G42640,,other,Plant hormone signal transduction,panel_only,3,0.0964958309064616,0.4672359620096523
AT1G29965,,QC_rootcap,non-panel,Liew_QC,3,-0.210294639653475,-0.2132254712693806
AT2G43010,,other,Plant hormone signal transduction,panel_only,3,0.6019964738342881,-1.2986306591040682
AT3G26810,,other,Plant hormone signal transduction,panel_only,3,-0.041350685165731,0.1426465145598747
AT5G62680,,vascular,non-panel,Liew_provasculature,3,-0.0321665431926789,0.3618154535139566
AT5G23580,,other,Plant hormone signal transduction,panel_only,3,-0.1749986446105179,-0.2490842411486213
AT3G19290,,other,Plant hormone signal transduction,panel_only,3,0.3281413006075189,0.6769633928109043
AT5G46790,PYL1/RCAR12,ABA,ABA_signaling,panel_only,3,-0.1197607940287136,-0.5432388682290289
AT5G66210,,other,Plant hormone signal transduction,panel_only,3,-0.0461033110703156,-0.1908619251185606
AT3G16950,,other,Glyoxylate and dicarboxylate metabolism (incl. photorespiration),panel_only,3,0.2206654848081146,0.1412780956696503
AT3G24515,,other,Fanconi anemia pathway,panel_only,3,-0.2351067480546333,-0.79166918037675
AT5G19150,LAZY3,other,Gravitropism,panel_only,3,0.1630768005892167,0.1108172345177433
AT4G30080,,other,Plant hormone signal transduction,panel_only,3,-0.2202041978422576,0.0589087643591088
AT1G31935,,vascular,non-panel,Liew_xylem,3,-0.1917769129690116,-0.2093388993552193
AT5G57970,,other,Base excision repair,panel_only,3,-0.3203183247003879,-0.0672003749972503
AT3G15950,,QC_rootcap,non-panel,Liew_root_cap,3,0.087666828287702,0.0255303358642266
AT1G30330,,other,Plant hormone signal transduction,panel_only,3,-0.1680196089513955,-0.0377822140051296
AT5G25890,,other,Plant hormone signal transduction,panel_only,3,-0.3822903021111177,0.0525194650195922
AT5G25620,,other,Plant hormone signal transduction,panel_only,3,-0.1629982469112298,0.050685651739872
AT5G59080,,vascular,non-panel,Liew_provasculature,3,0.7666867070526489,-0.1639647133369869
AT5G60450,,other,Plant hormone signal transduction,panel_only,3,-0.5874947504343996,0.149065347224848
AT3G51030,,vascular,non-panel,Liew_xylem,3,-0.3533850780862932,-0.4841128132393256
AT5G56100,,hypocotyl,non-panel,Han:Cortex_hypocotyl,3,1.2238465897595594,1.2350648052788047
AT3G16920,,vascular,non-panel,Liew_xylem,3,-0.5906279989072135,-0.8024629634298442
AT3G18230,,QC_rootcap,non-panel,Liew_QC,3,0.1710836058966999,0.3883140154632769
AT5G38430,,other,Carbon fixation in photosynthetic organisms,panel_only,3,-0.1081478255478476,-3.377969485373029
AT5G22880,,QC_rootcap,non-panel,Liew_QC,3,-0.1914144617619706,-0.180681038136979
AT3G13062,,hypocotyl,non-panel,Han:Cortex_hypocotyl,3,0.3558383403077296,0.1595517591907581
AT3G48470,,other,Fanconi anemia pathway,panel_only,3,-0.4538371667172439,-0.1030882489243612
AT3G48350,,hypocotyl,non-panel,Han:E.hypocotyl_epidermis,3,-0.3907161282346436,-0.8571772319453702
AT3G50500,SnRK2.2,ABA,ABA_signaling,panel_only,3,0.3099008511221668,0.2162511995490866
AT3G14440,NCED3,ABA,ABA_biosynthesis,panel_only,3,0.9326596388047736,1.3897803834626272
AT5G54260,,other,Non-homologous end-joining,panel_only,3,-0.2449977738404266,-0.2072125048775173
AT4G30820,,other,Nucleotide excision repair,panel_only,3,-0.0016276743364493,0.1071498412933103
AT2G22670,,other,Plant hormone signal transduction,panel_only,3,-0.2595395687867536,-0.5771619302789074
AT1G10380,,vascular,non-panel,Liew_provasculature,3,-0.503992175460739,-0.1707304520871383
AT1G13440,,other,Carbon fixation in photosynthetic organisms,panel_only,3,0.0323204485561427,-0.024339605873358
AT2G17290,,other,Plant hormone signal transduction,panel_only,3,-0.1867148421893328,0.3943604305410245
AT1G50700,,other,Plant hormone signal transduction,panel_only,3,-0.1102822740626085,-0.3220408433565767
AT1G52500,,other,Base excision repair,panel_only,3,-0.0699092101037623,-0.1772088801534857
AT5G42750,,other,Plant hormone signal transduction,panel_only,3,-0.4527060256411805,-0.3589574865185456
AT1G80660,,other,Plant hormone signal transduction,panel_only,3,-0.3132012226748323,0.4535080230835433
AT4G04710,,other,Plant hormone signal transduction,panel_only,3,0.4648221665418144,-1.2090520694485445
AT1G09530,,CRY_circadian,Circadian rhythm - plant,panel_only,3,0.5610218000633787,0.2253286939442239
AT4G01026,,other,Plant hormone signal transduction,panel_only,3,0.719838858475331,1.5477811534262544
AT4G02390,,other,Base excision repair,panel_only,3,0.9383038219252778,0.3209075903987777
AT1G07720,,hypocotyl,non-panel,Han:E.hypocotyl_epidermis,3,-1.7083591542124763,-0.7998051577735121
AT1G09560,,QC_rootcap,non-panel,Liew_root_cap,3,0.0697466012943104,-0.131795427041023
AT5G45010,,other,Homologous recombination,panel_only,3,-0.1794929194948223,-0.316602193075516
AT4G34750,,other,Plant hormone signal transduction,panel_only,3,-0.2534333427675673,-0.1799261600529437
AT3G56850,,other,Plant hormone signal transduction,panel_only,3,0.0739066057971809,0.2194090279331798
AT3G57080,,other,Nucleotide excision repair,panel_only,3,0.2487031056629482,-0.0840782016446483
AT3G57550,,QC_rootcap,non-panel,Liew_root_cap,3,0.0711904044087625,0.2461534349707246
AT3G58720,,vascular,non-panel,Liew_provasculature,3,-0.0726334662630488,-0.4136755571830324
AT3G59600,,other,Nucleotide excision repair,panel_only,3,0.2035749765904982,-0.0854045131268663
AT3G59010,,hypocotyl,non-panel,Han:E.hypocotyl_epidermis,3,-1.1749313837283295,-0.5493468163216163
AT3G47950,,other,Plant hormone signal transduction,panel_only,3,-0.2656542250863037,0.1652431849045706
AT2G20610,,other,Glucosinolate biosynthesis,panel_only,3,-0.2209767141955766,-0.55366327389603
AT2G46970,,other,Plant hormone signal transduction,panel_only,3,-0.4904251546387327,1.1727768917687589
AT3G62100,,vascular,Plant hormone signal transduction,Liew_xylem,3,-0.0867341859677079,0.1663170091618113
AT3G04580,,other,Plant hormone signal transduction,panel_only,3,-0.0121474770750623,0.0068704798220558
AT4G00050,,other,Plant hormone signal transduction,panel_only,3,0.1293735015076876,-1.4551583903612464
AT1G36370,,other,Glyoxylate and dicarboxylate metabolism (incl. photorespiration),panel_only,3,-0.1411594516433032,-0.0142605213911787
AT2G46690,,other,Plant hormone signal transduction,panel_only,3,0.4105162062054692,0.0886923817938566
AT2G46600,,vascular,non-panel,Liew_provasculature,3,0.7901005315132185,0.2066626965865838
AT5G57785,,hypocotyl,non-panel,Han:Cortex_hypocotyl,3,1.1254612064556564,-0.1638949104029372
AT5G45110,,other,Plant hormone signal transduction,panel_only,3,0.5376180092576693,0.2263127002746427
AT5G47220,,other,Plant hormone signal transduction,panel_only,3,0.9772195249822996,0.9001674273037613
AT4G18590,,other,Mismatch repair,panel_only,3,-0.027708453824101,0.028569217663818
AT1G18090,,other,Mismatch repair,panel_only,3,-0.5627847690922264,-0.5817609440584016
AT1G14920,GAI,GA,GA_signaling,panel_only,3,-0.1222912964675006,-0.120545035037016
AT1G19050,,other,Plant hormone signal transduction,panel_only,3,-0.4600365122196326,-0.6756423993682185
